c_num,wbcode,year,iii,nr_rents,embi,embi_cons,debt_gdp,gov_debt_gdp,reserves,rer,inv_n,inv_m,inv_tot,va_n,va_m,va_tot,,,
103,MDG,1989,,4.528637601,,,114.9030678,,7.723351419,2597.964262,,,,3840736550,580588882.8,6136483525,,,
103,MDG,1990,,5.137165007,,,98.16134784,,2.342332782,2245.243194,,,,3956842749,576969245,6279922423,,,
103,MDG,1991,,6.204274152,,,126.3349577,,2.730109097,2626.906696,,,,3741312371,574080831.6,6085519276,,,
103,MDG,1992,,5.704826512,,,109.6260454,,2.272631222,2381.701836,,,,3756580908,569373231.1,6127749210,,,
103,MDG,1993,,4.268077021,,,97.24908871,,1.984664473,2275.948046,,,,3811952996,587124954.4,6270910177,,,
103,MDG,1994,,5.433874005,,,121.6687588,,2.033941339,2437.973674,,,,3829813124,578365368.3,6274005573,,,
103,MDG,1995,,7.721875805,,,117.7221121,,2.838924311,2413.080342,,,,3855819036,596451847.9,6348820888,,,
103,MDG,1996,,6.100998542,,,86.9302299,,4.884178768,2004.526016,,,,3929221665,602603635.3,6492340006,,,
103,MDG,1997,,5.983725255,,,99.41440838,,6.60574292,2349.006441,,,,4031711456,617448019.4,6667317687,,,
103,MDG,1998,,5.714684966,,,102.6510232,,3.893213955,2517.318223,,,,4172782295,659805279.5,6891164505,,,
103,MDG,1999,,3.511133042,,,114.5955537,,5.31070217,2777.426467,,,,4338719609,686540147.6,7154038865,,,
103,MDG,2000,,3.283340734,,,104.2909874,,6.160461501,2765.092976,,,,4498612586,726308469.9,7421905947,,,
103,MDG,2001,,2.78738586,,,78.38617631,,7.324854505,2567.759892,,,,4725212603,804519451.7,7803570705,,,
103,MDG,2002,,3.505345792,,,86.4686246,,6.787978428,2249.037074,,,,4297997799,655365198.4,7135273973,,,
103,MDG,2003,15.8,5.218558398,,19.32981285,79.47308911,,6.50094673,2151.877657,,,,4655279059,757396781.9,7630974067,,,
103,MDG,2004,17.97065217,6.160538343,,13.43511823,76.58654896,,9.941773915,2766.132423,,,,4886087558,807400535.9,8009594183,,,
103,MDG,2005,18.99030612,5.411862588,,9.868229046,61.45234997,,8.21410932,2846.548195,,,,5154546358,831594088,8372392541,,,
103,MDG,2006,19.30651128,5.624599583,,8.899079691,24.43694203,,9.118334652,2833.817323,,,,5473047386,858862063.4,8808356937,,,
103,MDG,2007,22.16888889,6.434247427,,8.399226138,27.60659377,,9.932136941,2300.336714,,,,5830827915,951899287.3,9334382072,,,
103,MDG,2008,22.65157895,5.809365623,,19.49967189,23.80622923,,9.158917667,1983.440226,,,,6206063606,1008868490,9903670227,,,
103,MDG,2009,23.85,6.879038663,,17.75419829,29.9583051,,10.21203169,2154.840973,,,,5913129414,926202693.8,9653224046,,,
103,MDG,2010,21.71116816,5.808445183,,13.1126069,28.02497958,,10.24742339,2112.26957,,,,5918914420,908776327.3,9635450351,,,
103,MDG,2011,18.3,5.895025363,,22.37726229,25.15932611,,9.821479449,1874.972742,,,,5955666909,913722528.2,9755167945,,,
103,MDG,2012,17.66808712,6.680621448,,23.53058103,26.58412402,,9.0924363,1965.367824,,,,6115530417,933855651.7,10067709203,,,
103,MDG,2013,18.27225806,6.754049568,,18.75119138,24.38001133,,6.247379644,1913.683567,,,,6144479297,913759744.1,10267709619,,,
103,MDG,2014,17.41954023,7.24436896,,19.86741789,24.22681819,,6.179190021,2036.854592,,,,6327455858,936663342.6,10593416883,,,
103,MDG,2015,17.78544061,8.61530173,,21.06560779,27.46082612,,7.347940324,2419.628884,,,,6468347089,963329899.7,10809215324,,,
104,MEX,1979,71.8,9.123021832,,1.523067219,32.93917198,,1.539601008,,,,959793228.9,3.09636E+11,86973377087,4.47893E+11,,,
104,MEX,1980,72.4,9.815636471,,1.498443563,28.97527313,,1.44287103,,,,1379891698,3.35312E+11,93206690009,4.89668E+11,,,
104,MEX,1981,70.2,7.398608864,,1.591800754,30.89002261,,1.543553555,,,,2015829220,3.67217E+11,99207342921,5.35494E+11,,,
104,MEX,1982,58.8,8.254496685,,2.252285554,50.0584289,,0.451705974,,,,2803782516,3.6503E+11,96497027929,5.35665E+11,,,
104,MEX,1983,35.4,12.23170179,,6.084877501,63.35750259,,2.505724086,,,,3911130275,3.49429E+11,88952122499,5.137E+11,,,
104,MEX,1984,37.15,10.21034451,,5.536151052,54.54918536,,3.946586137,,,,6592026952,3.61858E+11,93392635799,5.32299E+11,,,
104,MEX,1985,39.15,9.07219879,,4.995793143,52.12196426,,2.513267449,,,,11281299554,3.68067E+11,99055615669,5.44902E+11,,,
104,MEX,1986,33.6,5.36929214,,6.73972079,79.57385353,,4.213909464,,,,19218864230,3.56395E+11,93836818738,5.25926E+11,,,
104,MEX,1987,27.9,7.935724973,,9.699983462,77.91173079,,8.447891711,28.77357815,,,44468970481,3.62454E+11,96683161733,5.38285E+11,,,
104,MEX,1988,28.45,5.931476495,,9.336104556,57.00638317,,2.906579072,25.48923391,,,9.38E+10,3.66436E+11,99767624470,5.44764E+11,,,
104,MEX,1989,29.8,6.619019422,,8.525717244,44.11868101,,2.858665746,22.98463138,,,1.15E+11,3.78399E+11,1.07644E+11,5.64E+11,,,
104,MEX,1990,33.8,7.355505813,,6.661832684,41.40656938,46.62685739,3.775219222,21.1043362,,,1.61E+11,3.96034E+11,1.14926E+11,5.91E+11,,,
104,MEX,1991,38.35,3.604417555,,5.201950165,37.50632281,38.21823649,5.660522963,18.82316547,,,2.15E+11,4.14333E+11,1.1887E+11,6.14E+11,,,
104,MEX,1992,41.8,3.272531696,,4.394328667,31.80619436,28.14705402,5.215907886,17.18924605,,,2.68E+11,4.30401E+11,1.23819E+11,6.35E+11,,,
104,MEX,1993,45.4,2.256187844,,3.737818406,26.95744719,20.37512775,5.014538974,13.00620742,,,2.84E+11,4.44253E+11,1.22984E+11,6.51E+11,,,
104,MEX,1994,46.5,2.082842927,,3.566598819,27.15966493,28.1564318,1.189480975,13.26626941,,,3.34E+11,4.71234E+11,1.27403E+11,6.82E+11,,,
104,MEX,1995,44.35,3.426304942,,3.913110503,48.08959547,32.45838138,4.678708587,18.5305963,2.48E+11,1.21E+11,3.78E+11,4.34E+11,1.22E+11,6.40E+11,,,
104,MEX,1996,41.4,4.073359922,,4.477871272,39.69423,25.16601782,4.728437297,17.65975799,3.71E+11,1.92E+11,5.75E+11,4.59E+11,1.33E+11,6.84E+11,,,
104,MEX,1997,43.05,3.082670848,4,2.79899654,30.52531287,20.6491359,5.7547344,15.78677338,4.80254E+11,2.84597E+11,7.86428E+11,4.89E+11,1.46E+11,7.30E+11,,,
104,MEX,1998,45.3,1.658924235,5.714962121,3.753996553,31.22362684,22.24362868,6.039677584,15.96999113,6.03777E+11,3.85614E+11,1.01438E+12,5.14E+11,1.58E+11,7.68E+11,,,
104,MEX,1999,47.1,2.25238707,5.885937092,3.556983704,28.60490302,20.48505514,5.294976648,14.58339426,7.30208E+11,4.52022E+11,1.21178E+12,5.33E+11,1.63E+11,7.89E+11,,,
104,MEX,2000,53.25,3.49660558,3.66632033,2.72125814,22.02337309,19.06948682,5.016033849,13.27785365,8.6914E+11,5.27454E+11,1.4384E+12,5.60E+11,1.74E+11,8.29E+11,,,
104,MEX,2001,56.3,2.511616265,3.638095432,2.345692955,22.3603548,,5.91256371,12.62840377,8.79487E+11,4.82236E+11,1.40919E+12,5.56E+11,1.69E+11,8.25E+11,,,
104,MEX,2002,58.1,2.642593283,3.170057103,2.011290536,20.72710261,,6.552781863,12.58867551,9.17285E+11,4.62506E+11,1.43662E+12,5.59E+11,1.65E+11,8.24E+11,,,
104,MEX,2003,56.65,3.457009724,2.46067128,1.585224006,22.14925013,,8.083464385,13.76680002,1.0103E+12,4.82197E+11,1.55629E+12,5.67E+11,1.64E+11,8.36E+11,,,
104,MEX,2004,59.85,4.379122249,1.926954094,1.27310285,21.52958444,,8.199612294,13.69157187,1.17876E+12,5.52994E+11,1.80774E+12,5.92E+11,1.69E+11,8.69E+11,,,
104,MEX,2005,62.34243243,5.73153927,1.673280969,0.961833088,19.88266121,,8.439446625,12.86820855,1.27197E+12,6.26681E+11,1.97982E+12,6.08E+11,1.73E+11,8.89E+11,,,
104,MEX,2006,65.46311242,6.144046874,1.364366356,0.814150158,17.76434483,,7.819515303,12.4736069,1.47515E+12,7.26332E+11,2.29026E+12,6.38E+11,1.81E+11,9.28E+11,,,
104,MEX,2007,69.20321429,5.627407685,1.261876053,0.903511363,18.94515522,,8.274868799,12.1350618,1.60985E+12,8.09631E+11,2.52421E+12,6.59E+11,1.82E+11,9.49E+11,,,
104,MEX,2008,70.44937622,6.490457907,2.545807299,2.112820588,18.06324144,,8.570003671,11.89468769,1.82566E+12,9.01008E+11,2.86169E+12,6.75E+11,1.79E+11,9.59E+11,,,
104,MEX,2009,65.85,4.040540956,3.01433471,2.428952189,21.8484026,,11.06491019,13.95879026,1.73485E+12,8.13526E+11,2.69119E+12,6.45E+11,1.61E+11,9.09E+11,,,
104,MEX,2010,67.58179232,4.887636382,1.865875644,1.418416894,23.52675031,,11.36933665,12.63423519,1.80172E+12,9.31314E+11,2.88483E+12,6.77E+11,1.75E+11,9.56E+11,,,
104,MEX,2011,67.9,6.787371394,1.862997901,1.716065407,25.11607667,,12.19754895,11.99842531,1.9926E+12,1.11275E+12,3.2666E+12,7.08E+11,1.81E+11,9.91E+11,,,
104,MEX,2012,68.24962198,6.391181331,1.878065219,1.667628625,29.65280457,,13.35564922,12.42474115,2.12603E+12,1.31275E+12,3.61284E+12,7.35E+11,1.88E+11,1.03E+12,,,
104,MEX,2013,68.88639712,5.538771886,1.88537475,1.3937892,32.83090716,,13.7654178,12.08490346,1.98727E+12,1.29148E+12,3.4593E+12,7.48E+11,1.89E+11,1.04E+12,,,
104,MEX,2014,70.39370698,4.575921247,1.826913127,1.288978883,34.48213101,,14.51499747,12.2885493,2.08989E+12,1.38982E+12,3.67133E+12,7.69E+11,1.96E+11,1.07E+12,,,
104,MEX,2015,70.50234786,2.178293329,2.510564252,1.419217232,37.3960173,,14.80182113,14.39501268,2.22122E+12,1.7528E+12,4.16586E+12,8.00E+11,2.02E+11,1.10E+12,,,
105,MKD,1979,,,,,,,,,,,,,,,,,
105,MKD,1980,,,,,,,,,,,,,,,,,
105,MKD,1981,,,,,,,,,,,,,,,,,
105,MKD,1982,,,,,,,,,,,,,,,,,
105,MKD,1983,,,,,,,,,,,,,,,,,
105,MKD,1984,,,,,,,,,,,,,,,,,
105,MKD,1985,,,,,,,,,,,,,,,,,
105,MKD,1986,,,,,,,,,,,,,,,,,
105,MKD,1987,,,,,,,,,,,,,,,,,
105,MKD,1988,,,,,,,,,,,,,,,,,
105,MKD,1989,,,,,,,,,,,,,,,,,
105,MKD,1990,,0,,,,,,,,,,,,,,,
105,MKD,1991,,0.197031988,,,,,,,,,,,,,,,
105,MKD,1992,,1.364027495,,,,,,,,,,,,,,,
105,MKD,1993,,0.785553473,,,39.67519826,,3.898896939,,,,,,,,,,
105,MKD,1994,,0.49103461,,,31.41543685,,4.187177936,,,,,,,,,,
105,MKD,1995,,0.560545117,,,27.36350274,,5.470240316,,,,,,,,,,
105,MKD,1996,,0.429962055,,,39.610696,,5.160377103,,,,,,,,,,
105,MKD,1997,,0.590768407,,,31.96774361,,6.567764731,53.74843496,,,,,,,,,
105,MKD,1998,,0.413987423,,,40.13785885,,8.128865718,62.48748822,,,,,,,,,
105,MKD,1999,,0.359122079,,,37.89550619,,11.12733343,64.43530326,,,,,,,,,
105,MKD,2000,,0.555691008,,,39.96771185,,11.38071326,69.48185725,24910000000,,50467000000,,,,,,
105,MKD,2001,,0.744803048,,,40.68017253,,20.08731439,70.04859133,30938000000,,55512000000,,,,,,
105,MKD,2002,20.2,0.39275448,,15.92710308,42.42604102,,17.96821676,67.02615383,28421000000,,55075000000,,,,,,
105,MKD,2003,23.65,0.408196634,,8.772608757,38.66499579,,18.14825227,56.05015388,28323000000,,53937000000,,,,,,
105,MKD,2004,26.73484848,1.571174329,,6.17096179,50.09496325,,15.92468276,53.78758928,27933000000,,59605000000,,,,,,
105,MKD,2005,31.00807407,1.043128102,,3.777163459,48.48396709,,19.62920842,52.24998973,25831000000,,58720000000,,,,,,
105,MKD,2006,37.46179487,2.759436428,,2.42934433,48.24565001,,25.51436448,51.64946739,31786000000,,67248000000,,,,,,
105,MKD,2007,40.72285714,6.251004744,,2.552581757,52.52226559,,24.97757375,46.54241902,39164000000,,84627000000,,,,,,
105,MKD,2008,45.13538813,3.107751815,,5.053365904,44.30603873,,19.37865159,42.18156296,47784000000,,1.06873E+11,,,,,,
105,MKD,2009,43,1.434168039,,5.596727282,56.20748252,,21.81417065,44.68338383,42559000000,,1.0182E+11,,,,,,
105,MKD,2010,42.16967793,2.60239274,,3.572615533,55.6186039,,20.94181672,46.46374421,40634000000,,1.00851E+11,,,,,,
105,MKD,2011,41.5,2.816859107,,4.5012031,59.48539698,,22.2152621,43.57301233,39566000000,,1.09219E+11,,,,,,
105,MKD,2012,40.04933862,1.787826575,,4.737276972,67.85500523,,25.94263005,47.59890185,44981000000,,1.09071E+11,,,,,,
105,MKD,2013,41.32479929,1.102782976,,3.791915957,63.78721029,,22.96798888,45.00519176,46926000000,,1.19003E+11,,,,,,
105,MKD,2014,42.29968553,1.156926112,,3.495307703,64.87077421,,23.76758216,45.06819615,54639000000,,1.23549E+11,,,,,,
105,MKD,2015,40.8269331,0.911213135,,4.137558263,69.42072707,,22.2436909,53.20587091,53400000000,,1.33254E+11,,,,,,
106,MLI,1979,,3.746630309,,,35.86504705,,,,,,,400552840,85841982.4,908289682.1,,,
106,MLI,1980,,4.368167091,,,41.77567707,,,,,,,439171710.2,86800257.85,1006079864,,,
106,MLI,1981,,4.427223069,,,55.22996914,,,,,,,422280240,88458456.5,1007475083,,,
106,MLI,1982,,6.737405902,,,66.95810743,,,,,,,425689708.5,82115906.83,947417959,,,
106,MLI,1983,,4.961822849,,,77.97557393,,,,,,,402582566.3,98313311.78,914574821.6,,,
106,MLI,1984,,4.9327299,,,102.148998,,,,,,,412645991.8,106268203.4,901444258.3,,,
106,MLI,1985,,3.404129502,,,106.5770625,,,,,,,414505944.5,115702946,1021457075,,,
106,MLI,1986,,3.881624599,,,95.37788,,,,,,,492060650,121860444.9,1099632180,,,
106,MLI,1987,,3.433926091,,,98.96646509,,,524.7080062,,,,505998408.9,121112939.1,1125474913,,,
106,MLI,1988,,3.673842283,,,94.26146853,,,562.272104,,,,507910990,131717297.8,1134866631,,,
106,MLI,1989,,3.74561199,,,97.51149861,,,605.1563057,,,,495075558.4,130601049.6,1233525482,,,
106,MLI,1990,,4.069178285,,,92.56928125,,,497.9628343,,,,533185571.4,127531366.8,1244789262,,,
106,MLI,1991,,4.097279671,,,95.51088826,,,566.3524211,,,,580363493.1,144857232.6,1408345579,,,
106,MLI,1992,,4.32667435,,,102.7291845,,,539.5161672,,,,612405168,149970172.8,1383934305,,,
106,MLI,1993,15.3,4.028984034,,31.46293155,102.9319324,,,572.3248679,,,,632631466.5,138731035.4,1444782314,,,
106,MLI,1994,16.9,6.595111118,,25.89382377,130.8885086,,,821.237958,,,,666243766,134881622.1,1546805692,,,
106,MLI,1995,17.35,6.176677842,,24.59477952,111.2480714,,,650.9031556,,,,1056073933,202555946,2108565613,,,
106,MLI,1996,16.65,6.179857131,,26.66080579,110.1083138,,,690.7003419,,,,1238625879,257944823.3,2480909615,,,
106,MLI,1997,17.05,6.755345929,,17.17329561,119.2259128,,,759.7714627,,,,1295101196,323078629.9,2709719700,,,
106,MLI,1998,16.85,6.453266459,,26.04453063,111.6820324,,,763.3133916,,,,1356525190,345342024.3,2892210499,,,
106,MLI,1999,15.45,3.853885448,,31.56701564,94.75419985,,,694.9188645,,,,1554368939,411910014.4,3274401665,,,
106,MLI,2000,15.6,5.477281947,,30.13662121,101.7007411,,,826.5373764,,,,1649929113,525780780.2,3392355376,,,
106,MLI,2001,16,5.357278096,,27.57000192,87.15740539,,,830.7980312,,,,1859387192,649100195.4,3898167747,,,
106,MLI,2002,17.8,6.844722396,,20.40451613,75.6595912,,,774.6756526,,,,1993040018,811779012.1,4242167837,,,
106,MLI,2003,18.65,5.312901066,,13.96897779,67.17086877,,,712.5008486,,,,2161984346,694285783.1,4728923354,,,
106,MLI,2004,22.31162791,3.902609167,,8.794179098,62.08028802,,,641.9244331,,,,2282551621,655022309,4390714482,,,
106,MLI,2005,23.70723786,2.768608458,,6.390405962,52.63602757,,,615.3411207,,,,2468215702,706686049.8,4841597118,,,
106,MLI,2006,22.07219251,7.416661778,,6.846487637,23.89379063,,,600.1525332,,,,2692147810,798160581.1,5488758055,,,
106,MLI,2007,23.81022727,7.873041578,,7.302704552,23.34671921,,,540.2796412,,,,2998976000,991507881.4,5982409013,,,
106,MLI,2008,22.56157895,6.94774262,,19.65231577,21.41211865,,,480.1680609,,,,3228730404,1012880352,6670432957,,,
106,MLI,2009,26.35,8.64167563,,14.60522179,22.47168873,,,486.9537886,,,,3445863071,1128880173,7198588675,,,
106,MLI,2010,29.20917679,7.669752347,,7.334126811,23.81688488,,,495.3108333,,,,3941860244,1258400733,8174622238,,,
106,MLI,2011,26.2,8.910008413,,11.08041682,23.23293088,,,429.3173113,,,,4314066280,1397975361,8727265823,,,
106,MLI,2012,23.27858628,11.84086908,,13.71054859,25.4522122,,,452.6430195,,,,4269837365,1594418415,9915474768,,,
106,MLI,2013,20.30857648,8.262523799,,15.24590797,26.77868024,,,442.8386663,,,,4572187297,1826273611,10504555129,,,
106,MLI,2014,17.62380952,7.090427686,,19.41890551,24.63169413,,,445.7121827,,,,5215185589,1537751498,11429630466,,,
106,MLI,2015,18.59663866,7.388938214,,19.30349413,28.75990805,,,523.1823436,,,,5580062233,1697082955,12259187632,,,
107,MLT,1979,,0,,,,,101.1400944,,,,,1629360734,472022021.7,2186563585,,,
107,MLT,1980,,0,,,,,79.19281694,,,,,1750192979,484592447.5,2326838011,,,
107,MLT,1981,,0,,,,,86.35874583,,,,,1806704854,473097689,2388150223,,,
107,MLT,1982,,0,,,,,87.77708211,,,,,1919718971,471071815.5,2499247546,,,
107,MLT,1983,,0,,,,,95.41300528,,,,,1958035058,453663660.4,2526664373,,,
107,MLT,1984,,0,,,,,89.87089034,,,,,1904832039,472147473.8,2502048197,,,
107,MLT,1985,,0,,,,,88.2906015,,,,,1958947556,477524437,2555676847,,,
107,MLT,1986,,0,,,,,79.81187259,,,,,1944952190,489452227.3,2576543561,,,
107,MLT,1987,,0,,,,,80.77670298,0.826524892,,,,2060982137,481134217.5,2697105353,,,
107,MLT,1988,,0,,,,,67.57752351,0.825107126,,,,2213200252,507423630.7,2888827063,,,
107,MLT,1989,,0,,,,,63.96509343,0.892964442,,,,2375913925,554739173.3,3103479871,,,
107,MLT,1990,,0,,,,46.91169936,56.21009717,0.773199685,,,,2552092850,577129485.9,3296379758,,,
107,MLT,1991,,0,,,,52.92658573,48.48241984,0.795663917,,,,2731177851,598144706.5,3501858726,,,
107,MLT,1992,,0,,,,56.87790644,41.9715167,0.749097101,,,,2943686311,588756070.3,3704841817,,,
107,MLT,1993,,0,,,,66.64051706,50.28989248,0.82737641,,,,3145305915,599843461.9,3920227155,,,
107,MLT,1994,59.15,0,,2.226256841,,69.8052684,61.68388565,0.808208415,,,,3343949975,642782540.5,4167924867,,,
107,MLT,1995,61.4,0,,2.069278717,,,43.12634801,0.686783507,502119914.7,150600000,731755770.8,3476217116,663280734.1,4305902304,,,
107,MLT,1996,63.25,0,,1.952397262,,,42.37220466,0.710109952,588646612.1,137200000,802929360.5,3710344208,666252406.5,4576078981,,,
107,MLT,1997,63.05,0,,1.325672198,,,39.21438571,0.817563119,611889005.5,99600000,780577353.4,3863230369,674103277.2,4767408976,,,
107,MLT,1998,61.5,0,,2.062693733,,,41.45820569,0.830038902,715312425.3,104600000,872812433.3,4064964757,728954783.3,5057096164,,,
107,MLT,1999,61.65,0,,2.099402473,,,43.38449069,0.872691954,673373474.1,137600000,847679307.3,4250044652,742877379.9,5228855977,,,
107,MLT,2000,63.3,0,,1.939584704,,,36.12675723,1.138213967,625960884.7,245200000,942942699.5,4454455810,878048168.6,5561193548,,,
107,MLT,2001,64.75,0,,1.783699351,,,40.75380403,1.146685835,630133110.4,153100000,876147683.8,4536637658,726106020,5506072929,,,
107,MLT,2002,65.75,0,,1.578551081,,,49.42070067,1.076924555,638128546.4,159700000,754677674.7,4675492819,753610876.1,5672987479,,,
107,MLT,2003,64.05,0,,1.246403644,,,50.0823122,0.898434861,813358631.3,157800000,1011159966,4908285935,809951468.4,5954135908,,,
107,MLT,2004,70.8,0,,0.916104391,,,44.8006329,0.821509671,789045489.1,147900000,1029519454,4978046236,723666073,5899569822,,,
107,MLT,2005,70.67625227,0,,0.752272395,,,40.1551562,0.830884468,879184434.3,162400000,1178202627,5182225430,725329673.2,6135690139,,,
107,MLT,2006,74.40024955,0,,0.63364936,,,43.91606448,0.82969859,958494969.4,168500000,1214496079,5340045632,718564365.9,6274212580,,,
107,MLT,2007,75.38870968,0,,0.764033064,,,47.76340231,0.763763221,1001829988,209800000,1328791023,5638939129,776568558.4,6626674002,,,
107,MLT,2008,78.97365736,0,,1.689293962,,,4.051427057,0.705568059,950949305.2,141100000,1243491963,5955134068,905553024.7,7024718069,,,
107,MLT,2009,76.65,0,,1.803996454,,,6.118562448,0.733484741,792850814.5,139300000,1144530610,5986742471,764368823.8,6937212700,,,
107,MLT,2010,75.47171053,0,,1.142561065,,,5.929626486,0.755022168,882041244.8,209100000,1430811822,6278981567,854092326.2,7313740872,,,
107,MLT,2011,77,0,,1.341381504,,,5.185104796,0.725906074,888787059.3,206800000,1257656187,6312586291,840118084.8,7307751911,,,
107,MLT,2012,72.73579349,0,,1.472134986,,,7.273755221,0.783513074,972369061,157400000,1296586624,6689003555,883593502.5,7725426460,,,
107,MLT,2013,70.02666857,0,,1.349684206,,,5.543092045,0.75464064,883070243.3,177700000,1312713569,7150375335,838787204.7,8152306263,,,
107,MLT,2014,69.52360887,0,,1.320764319,,,5.295196943,0.751681274,1019652953,177700000,1457917609,7859956260,834683657.6,8868208869,,,
107,MLT,2015,70.96756283,0,,1.401052652,,,5.125733948,0.870174221,1722406163,214200000,2419168020,8748540563,825811123.4,9764667546,,,
108,MMR,1979,,,,,27.64714525,,3.9906934,,,,,2188234590,452516660.3,6087700026,,,
108,MMR,1980,,,,,29.86636429,,4.594235749,,,,,2273261505,483633387.5,6516462718,,,
108,MMR,1981,,,,,34.30396177,,3.958670743,,,,,2365406783,513039798.1,6899736195,,,
108,MMR,1982,,,,,38.30372987,,1.760491568,,,,,2463694076,537260087.6,7240803401,,,
108,MMR,1983,,,,,40.54806537,,1.463508446,,,,,2571509167,572183648.4,7571474757,,,
108,MMR,1984,,,,,40.03366139,,0.983210526,,,,,2679456448,604900349.1,7852913008,,,
108,MMR,1985,,,,,49.04458144,,0.5336899,,,,,2693436376,589452328.5,7909055382,,,
108,MMR,1986,,,,,50.2920452,,0.434042821,,,,,2604710769,551328820.6,7676070872,,,
108,MMR,1987,,,,,51.80522218,,0.291457776,415.9174787,,,,2412527069,494557344.9,7035558834,,,
108,MMR,1988,,,,,43.39784485,,0.683552715,336.9507923,,,,2362456817,477178321.8,6787909791,,,
108,MMR,1989,,,,,31.41131953,,1.738578857,253.5352926,,,,2496109858,502888241.7,7080626125,,,
108,MMR,1990,,,,,25.31883973,,1.473540931,186.4724524,,,,2548703048,493012542.9,7119908097,,,
108,MMR,1991,15,,,32.70721969,20.37039553,,0.950310724,157.7071331,,,,2660001197,509012278.5,7430568450,,,
108,MMR,1992,13.15,,,42.32616888,15.61967855,,0.786929864,127.154241,,,,2844912509,560321775.4,8003532037,,,
108,MMR,1993,12.7,,,45.31346044,11.78085079,,0.610455638,101.2184481,,,,3041671729,610362327.8,8509133093,,,
108,MMR,1994,13.65,,,39.34285329,9.337901297,,0.613374126,78.40116727,,,,3276193838,659244278.7,9068928666,,,
108,MMR,1995,16.9,,,25.89382377,6.622857237,,0.592916104,62.92810052,,,,3510671426,698912588.7,9613689560,,,
108,MMR,1996,20.15,,,18.34765964,4.896673435,,0.192585983,55.07251908,,,,3741926842,732622376.5,10151625535,,,
108,MMR,1997,21.15,,,11.26041866,3.798225073,,0.160949674,45.81248062,,,,3973363204,775821662.7,10651464882,,,
108,MMR,1998,21.2,,,16.61009042,2.855967656,,0.147112859,34.87304772,,,,4274020611,859201188.8,11512016928,,,
108,MMR,1999,18.3,,,22.65848662,2.127653254,,0.087592768,27.31278496,,,,4754365292,1022724412,12994689858,,,
108,MMR,2000,17.15,7.088112045,,25.03329311,1.751199868,,0.060223682,26.07415513,,,,5405741338,1251183027,14638140030,,,
108,MMR,2001,14.9,11.92965927,,31.69743317,1.344704366,,0.088306812,24.12723762,,,,6281058705,1571602646,16475689053,,,
108,MMR,2002,13.55,12.72516974,,34.81646127,0.982853803,,0.068817377,17.91962601,,,,7306961656,1963818710,18741618161,,,
108,MMR,2003,13.3,12.14779716,,27.08587485,0.698990174,,0.051687907,13.1057896,,,,8370663078,2425234680,21335821425,,,
108,MMR,2004,16.93194444,13.99857776,,15.09681939,0.539015212,,0.046987445,11.49576936,,,,9484495380,2986968927,24333893753,,,
108,MMR,2005,14.50917862,12.8992949,,16.71784423,0.386271394,,0.041445112,10.60498996,,,,10723657318,3644270135,27614888123,,,
108,MMR,2006,13.77936508,13.47794832,,17.2279154,0.304542218,,0.050021817,9.115786737,,,,12148745388,4430050089,30974152563,,,
108,MMR,2007,12,11.87907972,,27.94688913,0.228628239,,0.087510831,7.340091368,,,,13644412273,5296936222,34358022246,,,
108,MMR,2008,10.43181818,10.24295742,,89.03668831,0.18344718,,0.076110297,6.155643073,,,,15233021547,6281341020,37931465818,,,
108,MMR,2009,10.65,7.374392043,,86.11698656,0.170092869,,0.094044902,5.844290833,,,,16890038101,7520972310,41810637883,,,
108,MMR,2010,13.68181818,5.872603726,,32.39432041,0.154687768,,0.086981474,5.634883333,,,,18428691316,8663630891,45018725364,,,
108,MMR,2011,11.25,6.795689324,,58.0309818,0.140640813,,0.088663505,5.114044048,,,,20181724532,9487015977,47731864444,,,
108,MMR,2012,12.59100985,6.197392502,,45.68797923,10.15451228,,6.130789855,576.2683054,,,,22344731992,10336604432,51413959132,,,
108,MMR,2013,18.32833333,6.184931731,,18.63899227,17.44498219,,14.12208248,823.2264593,,,,24598497976,11318266476,56120636778,,,
108,MMR,2014,14.93129371,7.790661134,,26.86889334,16.85729569,,6.682453434,847.8924719,,,,26758479915,12414985718,60327190484,,,
108,MMR,2015,19.74,6.481487634,,17.17445172,16.99968861,,6.901209912,932.8625741,,,,28868295793,13605520511,63835168798,,,
109,MNE,1979,,,,,,,,,,,,,,,,,
109,MNE,1980,,,,,,,,,,,,,,,,,
109,MNE,1981,,,,,,,,,,,,,,,,,
109,MNE,1982,,,,,,,,,,,,,,,,,
109,MNE,1983,,,,,,,,,,,,,,,,,
109,MNE,1984,,,,,,,,,,,,,,,,,
109,MNE,1985,,,,,,,,,,,,,,,,,
109,MNE,1986,,,,,,,,,,,,,,,,,
109,MNE,1987,,,,,,,,,,,,,,,,,
109,MNE,1988,,,,,,,,,,,,,,,,,
109,MNE,1989,,,,,,,,,,,,,,,,,
109,MNE,1990,,,,,,,,,,,,2533746202,405659675.6,3552779717,,,
109,MNE,1991,,,,,,,,,,,,2260473377,361835384.9,3169505581,,,
109,MNE,1992,,,,,,,,,,,,1729235296,276854947.8,2424614301,,,
109,MNE,1993,,,,,,,,,,,,1096743676,175627101,1537942058,,,
109,MNE,1994,,,,,,,,,,,,1114608868,178308887.2,1562699647,,,
109,MNE,1995,,,,,,,,,,,,1273330718,203985337.5,1785332571,,,
